ID,v0,v1,v2,v3,v4,v5,v6,v7
:R:A:BAS:QJSB:dciBAS-LLALM:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-LLALM:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT1:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT1:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT1:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT1:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT1:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT2:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT2:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT2:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT2:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRTFLT2:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRUNSG:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRUNSG:dal:V_valueTable_label,&DB_WUYI,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRUNSG:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRUNSG:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-MPRUNSG:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-BPRUNSG:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-BPRUNSG:dal:V_valueTable_label,&DB_WUYI,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-BPRUNSG:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-BPRUNSG:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-BPRUNSG:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-ULFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-ULFLT:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-ULFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-ULFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-ULFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-SYSGS:dal:V_valueTable_format,0,0,0,0,0,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-SYSGS:dal:V_valueTable_label,&DB_WUYI,&DB_TONG,&DB_KONG2,&DB_GEIP,&DB_DIYA,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-SYSGS:dal:V_valueTable_severity,0,0,0,0,0,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-SYSGS:dal:V_valueTable_state,N,N,N,N,N,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:QJSB:dciBAS-SYSGS:dal:V_valueTable_value,0,1,2,3,4,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MANAUTO:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MANAUTO:dal:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MANAUTO:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MANAUTO:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MANAUTO:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LOCAL:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LOCAL:dal:V_valueTable_label,&DB_WUYI,&DB_LOCAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LOCAL:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LOCAL:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LOCAL:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-REMOTE:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-REMOTE:dal:V_valueTable_label,&DB_WUYI,&DB_YUAN1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-REMOTE:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-REMOTE:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-REMOTE:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP1:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP1:dal:V_valueTable_label,&DB_TING1,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP1:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP1:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP1:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM1:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM1:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM1:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM1:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM1:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP2:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP2:dal:V_valueTable_label,&DB_TING1,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP2:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP2:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP2:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM2:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM2:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM2:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM2:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM2:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP3:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP3:dal:V_valueTable_label,&DB_TING1,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP3:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP3:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-RUNSTOP3:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM3:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM3:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM3:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM3:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-FLTALM3:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-UHLALM:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-UHLALM:dal:V_valueTable_label,&DB_WUYI,&DB_BAOJ,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-UHLALM:dal:V_valueTable_severity,0,2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-UHLALM:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-UHLALM:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-TWIPUMP:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-TWIPUMP:dal:V_valueTable_label,&DB_WUYI,&DB_QISA1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-TWIPUMP:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-TWIPUMP:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-TWIPUMP:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-DWPUMP:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-DWPUMP:dal:V_valueTable_label,&DB_WUYI,&DB_QISH1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-DWPUMP:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-DWPUMP:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-DWPUMP:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SIGPUMP:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SIGPUMP:dal:V_valueTable_label,&DB_WUYI,&DB_QIDA1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SIGPUMP:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SIGPUMP:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SIGPUMP:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-STPPUMP:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-STPPUMP:dal:V_valueTable_label,&DB_WUYI,&DB_TING7,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-STPPUMP:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-STPPUMP:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-STPPUMP:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LLALM:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LLALM:dal:V_valueTable_label,&DB_WUYI,&DB_BAOJ,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LLALM:dal:V_valueTable_severity,0,4,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LLALM:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-LLALM:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT1:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT1:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT1:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT1:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT1:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT2:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT2:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT2:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT2:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT2:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT3:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT3:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT3:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT3:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRTFLT3:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRUNSG:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRUNSG:dal:V_valueTable_label,&DB_WUYI,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRUNSG:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRUNSG:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-MPRUNSG:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-BPRUNSG:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-BPRUNSG:dal:V_valueTable_label,&DB_WUYI,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-BPRUNSG:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-BPRUNSG:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-BPRUNSG:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-ULFLT:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-ULFLT:dal:V_valueTable_label,&DB_WUYI,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-ULFLT:dal:V_valueTable_severity,0,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-ULFLT:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-ULFLT:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SYSGS:dal:V_valueTable_format,0,0,0,0,0,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SYSGS:dal:V_valueTable_label,&DB_WUYI,&DB_TONG,&DB_KONG2,&DB_GEIP,&DB_DIYA,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SYSGS:dal:V_valueTable_severity,0,0,0,0,0,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SYSGS:dal:V_valueTable_state,N,N,N,N,N,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:TJSB:dciBAS-SYSGS:dal:V_valueTable_value,0,1,2,3,4,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSDW:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSDW:dal:V_valueTable_label,&DB_NORMAL,&DB_GUZH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSDW:dal:V_valueTable_severity,0,2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSDW:dal:V_valueTable_state,N,A,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSDW:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSSIG:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSSIG:dal:V_valueTable_label,&DB_WUYI,&DB_ZHUD,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSSIG:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSSIG:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSSIG:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSBAK:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSBAK:dal:V_valueTable_label,&DB_WUYI,&DB_BEID,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSBAK:dal:V_valueTable_severity,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSBAK:dal:V_valueTable_state,N,N,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-ATSBAK:dal:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-NORSUL:dal:V_valueTable_format,0,0,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:EPS_:dciBAS-NORSUL:dal:V_valueTable_label,&DB_ZHEN3,&DB_YING2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
