ID,v0,v1,v2,v3,v4,v5,v6,v7
:R:A:BAS:WSTS:dioBAS-START:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-MANAUTO:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-MANAUTO:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-MANAUTO:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-EXEUP:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-EXEUP:V_valueTable_label,&DB_YUNX1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-EXEUP:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-STOPUP:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-STOPUP:V_valueTable_label,&DB_TING1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:GFKX:dioBAS-STOPUP:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-MANAUTO:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-MANAUTO:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-MANAUTO:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-STARTUP:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-STARTUP:V_valueTable_label,&DB_QIDO2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-STARTUP:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-STOPUP:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-STOPUP:V_valueTable_label,&DB_TING1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:LSJZ:dioBAS-STOPUP:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-MANAUTO:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-MANAUTO:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-MANAUTO:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-OPN:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-OPN:V_valueTable_label,&DB_KAI,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-OPN:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-CLO:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-CLO:V_valueTable_label,&DB_GUAN11,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:XFDF:dioBAS-CLO:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-MANAUTO:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-MANAUTO:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-MANAUTO:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-START:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-START:V_valueTable_label,&DB_QIDO2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-START:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-STOP:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-STOP:V_valueTable_label,&DB_TING1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DSSB:dioBAS-STOP:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-MANAUTO:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-MANAUTO:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-MANAUTO:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STARTPUP1:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STARTPUP1:V_valueTable_label,&DB_QIDO2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STARTPUP1:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STOPPUP1:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STOPPUP1:V_valueTable_label,&DB_TING1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STOPPUP1:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STARTPUP2:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STARTPUP2:V_valueTable_label,&DB_QIDO2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STARTPUP2:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STOPPUP2:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STOPPUP2:V_valueTable_label,&DB_TING1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:DDSB:dioBAS-STOPPUP2:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ETF_:dioBAS-MANAUTO:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ETF_:dioBAS-MANAUTO:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:ETF_:dioBAS-MANAUTO:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:VRF_:dioBAS-OPEN:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:VRF_:dioBAS-OPEN:V_valueTable_label,&DB_GUAN1,&DB_KAIQ1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:VRF_:dioBAS-OPEN:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:VRF_:dioBAS-WIND:V_valueTable_dovname,dovBAS-CTLVAL1,dovBAS-CTLVAL2,dovBAS-CTLVAL3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:VRF_:dioBAS-WIND:V_valueTable_label,&DB_GAOD,&DB_ZHON1,&DB_DIDA,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:VRF_:dioBAS-WIND:V_valueTable_value,1,2,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-MANAUTO:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-MANAUTO:V_valueTable_label,&DB_ZIDO2,&DB_SHOU2,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-MANAUTO:V_valueTable_value,0,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-FLOPN:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-FLOPN:V_valueTable_label,&DB_KAI,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-FLOPN:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-FLCLO:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-FLCLO:V_valueTable_label,&DB_GUAN11,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:FJPG:dioBAS-FLCLO:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:RSET:dioBAS-FIRERESET:V_valueTable_dovname,dovBAS-CTLVAL1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:RSET:dioBAS-FIRERESET:V_valueTable_label,&DB_FUWE,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:RSET:dioBAS-FIRERESET:V_valueTable_value,1,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:IBST:dioBAS-ISCSBAS:V_valueTable_dovname,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:IBST:dioBAS-ISCSBAS:V_valueTable_label,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:IBST:dioBAS-ISCSBAS:V_valueTable_value,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SYS_:dioBAS-SYSSEL:V_valueTable_dovname,dovBAS-CTLVAL1,dovBAS-CTLVAL2,dovBAS-CTLVAL3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SYS_:dioBAS-SYSSEL:V_valueTable_label,&DB_SHIJ,&DB_HANZ,&DB_MOSH,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:SYS_:dioBAS-SYSSEL:V_valueTable_value,1,2,3,__ERASE__,__ERASE__,__ERASE__,__ERASE__,__ERASE__
:R:A:BAS:STA1:dioBAS-HOSTAT:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,dovBAS-CTLVAL2,dovBAS-CTLVAL3,dovBAS-CTLVAL4,dovBAS-CTLVAL5,dovBAS-CTLVAL6,dovBAS-CTLVAL7
:R:A:BAS:STA1:dioBAS-HOSTAT:V_valueTable_label,&DB_QIEH,&DB_QIEH1,&DB_ZHON6,&DB_CHEZ4,&DB_ZHON7,&DB_CHEZ5,&DB_ZHON5,&DB_CHEZ3
:R:A:BAS:STA1:dioBAS-HOSTAT:V_valueTable_value,0,1,2,3,4,5,6,7
:R:A:BAS:STA2:dioBAS-HOSTAT:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,dovBAS-CTLVAL2,dovBAS-CTLVAL3,dovBAS-CTLVAL4,dovBAS-CTLVAL5,dovBAS-CTLVAL6,dovBAS-CTLVAL7
:R:A:BAS:STA2:dioBAS-HOSTAT:V_valueTable_label,&DB_QIEH,&DB_QIEH1,&DB_ZHON6,&DB_CHEZ4,&DB_ZHON7,&DB_CHEZ5,&DB_ZHON5,&DB_CHEZ3
:R:A:BAS:STA2:dioBAS-HOSTAT:V_valueTable_value,0,1,2,3,4,5,6,7
:R:A:BAS:STA3:dioBAS-HOSTAT:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,dovBAS-CTLVAL2,dovBAS-CTLVAL3,dovBAS-CTLVAL4,dovBAS-CTLVAL5,dovBAS-CTLVAL6,dovBAS-CTLVAL7
:R:A:BAS:STA3:dioBAS-HOSTAT:V_valueTable_label,&DB_QIEH,&DB_QIEH1,&DB_ZHON6,&DB_CHEZ4,&DB_ZHON7,&DB_CHEZ5,&DB_ZHON5,&DB_CHEZ3
:R:A:BAS:STA3:dioBAS-HOSTAT:V_valueTable_value,0,1,2,3,4,5,6,7
:R:A:BAS:STA4:dioBAS-HOSTAT:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,dovBAS-CTLVAL2,dovBAS-CTLVAL3,dovBAS-CTLVAL4,dovBAS-CTLVAL5,dovBAS-CTLVAL6,dovBAS-CTLVAL7
:R:A:BAS:STA4:dioBAS-HOSTAT:V_valueTable_label,&DB_QIEH,&DB_QIEH1,&DB_ZHON6,&DB_CHEZ4,&DB_ZHON7,&DB_CHEZ5,&DB_ZHON5,&DB_CHEZ3
:R:A:BAS:STA4:dioBAS-HOSTAT:V_valueTable_value,0,1,2,3,4,5,6,7
:R:A:BAS:STA5:dioBAS-HOSTAT:V_valueTable_dovname,dovBAS-CTLVAL0,dovBAS-CTLVAL1,dovBAS-CTLVAL2,dovBAS-CTLVAL3,dovBAS-CTLVAL4,dovBAS-CTLVAL5,dovBAS-CTLVAL6,dovBAS-CTLVAL7
:R:A:BAS:STA5:dioBAS-HOSTAT:V_valueTable_label,&DB_QIEH,&DB_QIEH1,&DB_ZHON6,&DB_CHEZ4,&DB_ZHON7,&DB_CHEZ5,&DB_ZHON5,&DB_CHEZ3
:R:A:BAS:STA5:dioBAS-HOSTAT:V_valueTable_value,0,1,2,3,4,5,6,7
