ID,__AGGREGATE__,label,link_object_is_from_object_type,ELEMENT_NAME,lk0,lk1,shortLabel,EqtLocation
:R:A:QHB,,QHB,,basicNode,,,,
:R:A:QHB:link_geo_cat,,,,,:R:A:Opm:Definition:Location:QHB,,,
:R:A:QHB:PSCADA,,PSCADA,,basicNode,,,,
:R:A:QHB:PSCADA:link_fct_cat,,,,,:R:A:Opm:Definition:Function:POW,,,
:R:A:QHB:PSCADA:AJXG0001,PSCADA_AJXG,&DB_301,POWEquipment:PSCADA_AJXG,POWEquipment,,,&DB_35KVJINXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0001,PSCADA_GLKG,&DB_3011,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0001,PSCADA_BHFG,&DB_301ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0002,PSCADA_BHFG,&DB_301CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:AJXG0002,PSCADA_AJXG,&DB_302,POWEquipment:PSCADA_AJXG,POWEquipment,,,&DB_35KVJINXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0002,PSCADA_GLKG,&DB_3021,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0003,PSCADA_BHFG,&DB_302ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0004,PSCADA_BHFG,&DB_302CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:ACXG0001,PSCADA_ACXG,&DB_303,POWEquipment:PSCADA_ACXG,POWEquipment,,,&DB_35KVCHUXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0003,PSCADA_GLKG,&DB_3031,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0005,PSCADA_BHFG,&DB_303ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0006,PSCADA_BHFG,&DB_303CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:ACXG0002,PSCADA_ACXG,&DB_304,POWEquipment:PSCADA_ACXG,POWEquipment,,,&DB_35KVCHUXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0004,PSCADA_GLKG,&DB_3041,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0007,PSCADA_BHFG,&DB_304ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0008,PSCADA_BHFG,&DB_304CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:APDB0001,PSCADA_APDB,&DB_311,POWEquipment:PSCADA_APDB,POWEquipment,,,&DB_35KVPEIDIANBIANKUIXIAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0005,PSCADA_GLKG,&DB_3111,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0009,PSCADA_BHFG,&DB_311FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:ZNBJ0001,PSCADA_ZNBJ,&DB_311BJ,POWEquipment:PSCADA_ZNBJ,POWEquipment,,,&DB_KUIXIANZHINENGBIAOJI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:APDB0002,PSCADA_APDB,&DB_312,POWEquipment:PSCADA_APDB,POWEquipment,,,&DB_35KVPEIDIANBIANKUIXIAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0006,PSCADA_GLKG,&DB_3121,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0010,PSCADA_BHFG,&DB_312FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:ZNBJ0002,PSCADA_ZNBJ,&DB_312BJ,POWEquipment:PSCADA_ZNBJ,POWEquipment,,,&DB_KUIXIANZHINENGBIAOJI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:AZLB0001,PSCADA_AZLB,&DB_322,POWEquipment:PSCADA_AZLB,POWEquipment,,,&DB_35KVZHENGLIUBIANKUIXIA,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0007,PSCADA_GLKG,&DB_3221,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0011,PSCADA_BHFG,&DB_322FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:ZNBJ0003,PSCADA_ZNBJ,&DB_322BJ,POWEquipment:PSCADA_ZNBJ,POWEquipment,,,&DB_KUIXIANZHINENGBIAOJI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:AZLB0002,PSCADA_AZLB,&DB_324,POWEquipment:PSCADA_AZLB,POWEquipment,,,&DB_35KVZHENGLIUBIANKUIXIA,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0008,PSCADA_GLKG,&DB_3241,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0012,PSCADA_BHFG,&DB_324FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:ZNBJ0004,PSCADA_ZNBJ,&DB_324BJ,POWEquipment:PSCADA_ZNBJ,POWEquipment,,,&DB_KUIXIANZHINENGBIAOJI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:ABZT0001,PSCADA_ABZT,&DB_300BZT,POWEquipment:PSCADA_ABZT,POWEquipment,,,&DB_35KVMULIANBEIZITOU,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:AMLG0001,PSCADA_AMLG,&DB_300,POWEquipment:PSCADA_AMLG,POWEquipment,,,&DB_35KVMULIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0009,PSCADA_GLKG,&DB_3001,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:GLKG0010,PSCADA_GLKG,&DB_3002,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BHFG0013,PSCADA_BHFG,&DB_300FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:QHB:PSCADA:PLGA0001,PSCADA_PLGA,&DB_RCB,POWEquipment:PSCADA_PLGA,POWEquipment,,,&DB_PAILIUGUI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DGLK0001,PSCADA_DGLK,&DB_2011,POWEquipment:PSCADA_DGLK,POWEquipment,,,&DB_FUJIGUIGELIKAIGUAN,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:FJNL0001,PSCADA_FJNL,&DB_ND1,POWEquipment:PSCADA_FJNL,POWEquipment,,,&DB_ZHILIUGUICEFUJIGUI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:FDFG0001,PSCADA_FDFG,&DB_ND1FG,POWEquipment:PSCADA_FDFG,POWEquipment,,,&DB_ZHILIUGUICEFUJIGUIFUGU,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DGLK0002,PSCADA_DGLK,&DB_2021,POWEquipment:PSCADA_DGLK,POWEquipment,,,&DB_FUJIGUIGELIKAIGUAN,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:FJNR0001,PSCADA_FJNR,&DB_ND2,POWEquipment:PSCADA_FJNR,POWEquipment,,,&DB_ZHENGLIUQICEFUJIGUI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:FJFG0001,PSCADA_FJFG,&DB_ND2FG,POWEquipment:PSCADA_FJFG,POWEquipment,,,&DB_ZHENGLIUQICEFUJIGUIFUG,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DWDG0001,PSCADA_DWDG,&DB_2111,POWEquipment:PSCADA_DWDG,POWEquipment,,,&DB_1500VDIANDONGGELIKAIGU,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DWDG0002,PSCADA_DWDG,&DB_2131,POWEquipment:PSCADA_DWDG,POWEquipment,,,&DB_1500VDIANDONGGELIKAIGU,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DWDG0003,PSCADA_DWDG,&DB_2113,POWEquipment:PSCADA_DWDG,POWEquipment,,,&DB_1500VDIANDONGGELIKAIGU,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DWDG0004,PSCADA_DWDG,&DB_2121,POWEquipment:PSCADA_DWDG,POWEquipment,,,&DB_1500VDIANDONGGELIKAIGU,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DWDG0005,PSCADA_DWDG,&DB_2141,POWEquipment:PSCADA_DWDG,POWEquipment,,,&DB_1500VDIANDONGGELIKAIGU,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DWDG0006,PSCADA_DWDG,&DB_2124,POWEquipment:PSCADA_DWDG,POWEquipment,,,&DB_1500VDIANDONGGELIKAIGU,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:CZGK0001,PSCADA_CZGK,&DB_DZG,POWEquipment:PSCADA_CZGK,POWEquipment,,,&DB_1500VGEKAIKONGZHIGUI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:WDWG0001,PSCADA_WDWG,&DB_NPM,POWEquipment:PSCADA_WDWG,POWEquipment,,,&DB_GUIDIANWEIGUI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:GDFG0001,PSCADA_GDFG,&DB_NPMFG,POWEquipment:PSCADA_GDFG,POWEquipment,,,&DB_GUIDIANWEIFUGUI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:BWKQ0001,PSCADA_BWKQ,&DB_TT1,POWEquipment:PSCADA_BWKQ,POWEquipment,,,&DB_BIANYAQIWENKONGQI,&DB_04KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BWKQ0002,PSCADA_BWKQ,&DB_TT2,POWEquipment:PSCADA_BWKQ,POWEquipment,,,&DB_BIANYAQIWENKONGQI,&DB_04KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BWKQ0003,PSCADA_BWKQ,&DB_DT1,POWEquipment:PSCADA_BWKQ,POWEquipment,,,&DB_BIANYAQIWENKONGQI,&DB_04KVKAIGUANGUISHI
:R:A:QHB:PSCADA:BWKQ0004,PSCADA_BWKQ,&DB_DT2,POWEquipment:PSCADA_BWKQ,POWEquipment,,,&DB_BIANYAQIWENKONGQI,&DB_04KVKAIGUANGUISHI
:R:A:QHB:PSCADA:DZLQ0001,PSCADA_DZLQ,&DB_RT1,POWEquipment:PSCADA_DZLQ,POWEquipment,,,&DB_ZHENGLIUQI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DZLQ0002,PSCADA_DZLQ,&DB_RT2,POWEquipment:PSCADA_DZLQ,POWEquipment,,,&DB_ZHENGLIUQI,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DCSC0001,PSCADA_DCSC,&DB_201SC,POWEquipment:PSCADA_DCSC,POWEquipment,,,&DB_DC1500VSHOUCHE,&DB_BIANDIANSUO
:R:A:QHB:PSCADA:DJXG0001,PSCADA_DJXG,&DB_201,POWEquipment:PSCADA_DJXG,POWEquipment,,,&DB_1500VZHILIUJINXIANGUID,&DB_BIANDIANSUO
