ID,name,address,type,length,deadband,label,ELEMENT_NAME,varInvalid1,functTrans,SubscriptionPeriod,RefreshPeriod,link_object_is_from_object_type
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-DIFICOAN,deiZXNPSCADAAJXG0001-DIFICOAN,160/002/00027/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-FERBAPRTR,deiZXNPSCADAAJXG0001-FERBAPRTR,160/002/00028/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-BUPRACTR1,deiZXNPSCADAAJXG0001-BUPRACTR1,160/002/00029/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-BUPRACTR,deiZXNPSCADAAJXG0001-BUPRACTR,160/002/00030/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-LIPRACTR,deiZXNPSCADAAJXG0001-LIPRACTR,160/002/00031/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-OPTICALF,deiZXNPSCADAAJXG0001-OPTICALF,160/002/00032/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-COOFDPRD1,deiZXNPSCADAAJXG0001-COOFDPRD1,160/002/00034/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAAJXG0001-CBCMD,deoZXNPSCADAAJXG0001-CBCMD,160/051/00000/0/000016,DEOV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-SELCB,deiZXNPSCADAAJXG0001-SELCB,160/021/00000/0/000016,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAAJXG0001-SELCB,deoZXNPSCADAAJXG0001-SELCB,160/051/00000/0/000016,DEOV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAAJXG0001-MAINT,deoZXNPSCADAAJXG0001-MAINT,208/100/00003/0/000008,DEOV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAAJXG0001-INHIBIT,deoZXNPSCADAAJXG0001-INHIBIT,208/100/00005/0/000008,DEOV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAAJXG0001-EARTH,deoZXNPSCADAAJXG0001-EARTH,208/100/00007/0/000008,DEOV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-MAINT,deiZXNPSCADAAJXG0001-MAINT,208/010/00003/0/000008,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-INHIBIT,deiZXNPSCADAAJXG0001-INHIBIT,208/010/00005/0/000008,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-EARTH,deiZXNPSCADAAJXG0001-EARTH,208/010/00007/0/000008,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAGLKG0001-CITBRCLO,deiZXNPSCADAGLKG0001-CITBRCLO,160/002/00008/0/000001,DEIV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAGLKG0001-ISNSWPOS,deiZXNPSCADAGLKG0001-ISNSWPOS,160/002/00009/0/000001,DEIV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAGLKG0001-CITBRDIV,deiZXNPSCADAGLKG0001-CITBRDIV,160/002/00010/0/000001,DEIV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAGLKG0001-CBCMD,deoZXNPSCADAGLKG0001-CBCMD,160/051/00002/0/000016,DEOV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAGLKG0001-SELCB,deiZXNPSCADAGLKG0001-SELCB,160/021/00002/0/000016,DEIV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAGLKG0001-SELCB,deoZXNPSCADAGLKG0001-SELCB,160/051/00002/0/000016,DEOV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAGLKG0001-MAINT,deoZXNPSCADAGLKG0001-MAINT,208/100/00011/0/000008,DEOV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAGLKG0001-INHIBIT,deoZXNPSCADAGLKG0001-INHIBIT,208/100/00013/0/000008,DEOV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADAGLKG0001-EARTH,deoZXNPSCADAGLKG0001-EARTH,208/100/00015/0/000008,DEOV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAGLKG0001-MAINT,deiZXNPSCADAGLKG0001-MAINT,208/010/00011/0/000008,DEIV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAGLKG0001-INHIBIT,deiZXNPSCADAGLKG0001-INHIBIT,208/010/00013/0/000008,DEIV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAGLKG0001-EARTH,deiZXNPSCADAGLKG0001-EARTH,208/010/00015/0/000008,DEIV,4,0,&DB_3011-&DB_SANGONGWEIGELIKAIGUAN,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADABHFG0001-RESET,deoZXNPSCADABHFG0001-RESET,160/051/00004/0/000016,DEOV,4,0,&DB_301ZHUBAOHU-&DB_BAOHUFUGUI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADABHFG0001-INRESET,deiZXNPSCADABHFG0001-INRESET,160/021/00004/0/000016,DEIV,4,0,&DB_301ZHUBAOHU-&DB_BAOHUFUGUI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADABHFG0001-INRESET,deoZXNPSCADABHFG0001-INRESET,160/051/00004/0/000016,DEOV,4,0,&DB_301ZHUBAOHU-&DB_BAOHUFUGUI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADABHFG0002-RESET,deoZXNPSCADABHFG0002-RESET,160/051/00008/0/000016,DEOV,4,0,&DB_301CHADONGBAOHU-&DB_BAOHUFUGUI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADABHFG0002-INRESET,deiZXNPSCADABHFG0002-INRESET,160/021/00008/0/000016,DEIV,4,0,&DB_301CHADONGBAOHU-&DB_BAOHUFUGUI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deoZXNPSCADABHFG0002-INRESET,deoZXNPSCADABHFG0002-INRESET,160/051/00008/0/000016,DEOV,4,0,&DB_301CHADONGBAOHU-&DB_BAOHUFUGUI,VE,,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-CURA,aeiZXNPSCADAAJXG0002-CURA,160/020/00156/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-CURB,aeiZXNPSCADAAJXG0002-CURB,160/020/00160/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-CURC,aeiZXNPSCADAAJXG0002-CURC,160/020/00164/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-ZEOSECUIO,aeiZXNPSCADAAJXG0002-ZEOSECUIO,160/020/00168/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-UAB,aeiZXNPSCADAAJXG0002-UAB,160/020/00172/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-UBC,aeiZXNPSCADAAJXG0002-UBC,160/020/00176/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-UCA,aeiZXNPSCADAAJXG0002-UCA,160/020/00180/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-ACTPOW,aeiZXNPSCADAAJXG0002-ACTPOW,160/020/00184/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-REAPOW,aeiZXNPSCADAAJXG0002-REAPOW,160/020/00188/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:aeiZXNPSCADAAJXG0002-POWFACT,aeiZXNPSCADAAJXG0002-POWFACT,160/020/00192/0/000032,AEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-CITBRDIV,deiZXNPSCADAAJXG0002-CITBRDIV,160/002/00189/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-CITBRCLO,deiZXNPSCADAAJXG0002-CITBRCLO,160/002/00190/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-TIOVPRTR,deiZXNPSCADAAJXG0002-TIOVPRTR,160/002/00191/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-TIZEFPRT,deiZXNPSCADAAJXG0002-TIZEFPRT,160/002/00192/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
