ID,name,address,type,length,deadband,label,ELEMENT_NAME,varInvalid1,functTrans,SubscriptionPeriod,RefreshPeriod,link_object_is_from_object_type
:R:A:POLE_ZXN:FEP:SYS:PIS:VE0002,deiZXNSYSFEPPIS-INF,$InfStatus-00049/4+5,DEIV,4,0,PIS - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PIS:VE0003,deoZXNSYSFEPPIS-SET,$SetComStatus-00049-1,DEOV,4,0,PIS - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PIS:VE0004,deiZXNSYSFEPPIS-LINK1,000/001/00045/4/000001,DEIV,4,0,PIS - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PIS:VE0005,deiZXNSYSFEPPIS-LINK2,000/001/00045/5/000001,DEIV,4,0,PIS - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PIS:VE0006,deiZXNSYSFEPPIS-LINK3,000/002/00045/4/000001,DEIV,4,0,PIS - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PIS:VE0007,deiZXNSYSFEPPIS-LINK4,000/002/00045/5/000001,DEIV,4,0,PIS - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV,CCTV,,,,,CCTV,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV:VE0001,deiZXNSYSFEPCCTV-COM,$ComStatus-00047/4+5,DEIV,4,0,CCTV - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV:VE0002,deiZXNSYSFEPCCTV-INF,$InfStatus-00050/4+5,DEIV,4,0,CCTV - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV:VE0003,deoZXNSYSFEPCCTV-SET,$SetComStatus-00050-1,DEOV,4,0,CCTV - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV:VE0004,deiZXNSYSFEPCCTV-LINK1,000/001/00047/4/000001,DEIV,4,0,CCTV - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV:VE0005,deiZXNSYSFEPCCTV-LINK2,000/001/00047/5/000001,DEIV,4,0,CCTV - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV:VE0006,deiZXNSYSFEPCCTV-LINK3,000/002/00047/4/000001,DEIV,4,0,CCTV - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:CCTV:VE0007,deiZXNSYSFEPCCTV-LINK4,000/002/00047/5/000001,DEIV,4,0,CCTV - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM,ALM,,,,,ALM,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM:VE0001,deiZXNSYSFEPALM-COM,$ComStatus-00049/4+5,DEIV,4,0,ALM - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM:VE0002,deiZXNSYSFEPALM-INF,$InfStatus-00051/4+5,DEIV,4,0,ALM - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM:VE0003,deoZXNSYSFEPALM-SET,$SetComStatus-00051-1,DEOV,4,0,ALM - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM:VE0004,deiZXNSYSFEPALM-LINK1,000/001/00049/4/000001,DEIV,4,0,ALM - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM:VE0005,deiZXNSYSFEPALM-LINK2,000/001/00049/5/000001,DEIV,4,0,ALM - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM:VE0006,deiZXNSYSFEPALM-LINK3,000/002/00049/4/000001,DEIV,4,0,ALM - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ALM:VE0007,deiZXNSYSFEPALM-LINK4,000/002/00049/5/000001,DEIV,4,0,ALM - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG01,FG01,,,,,FG01,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG01:VE0001,deiZXNSYSFEPFG01-COM,$ComStatus-00145/4+5,DEIV,4,0,FG01 - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG01:VE0002,deiZXNSYSFEPFG01-INF,$InfStatus-00096/4+5,DEIV,4,0,FG01 - FEP INF STATUS,VE,,,,,
